img_number,metadata_label,f_a_0,f_a_1,f_a_2,f_a_3,f_b_0,f_c_0,f_c_1,f_c_2,f_c_3,f_c_4,ind_0,ind_1,ind_2,ind_3,ind_4
33004,1,0.016432281,21.94357014,1.746213828,764.7368158,0.021928786,0.016432281,7.904497096,0.368142812,7.518087607,0.572667553,1335.394003,81266.5,161.4229578,168.9410454,0.021928786
33005,0,0.057993469,33.07076296,2.631687699,216.685962,0.586145071,0.057993469,10.1872424,-3.450604464,-28.67216318,0.379984297,570.2497805,9833,84.64901716,55.97685399,0.586145071
33006,0,0.05078782,21.03373866,1.67381174,247.4288267,0.045175073,0.05078782,7.361286994,-0.51627137,-4.243329467,0.597438754,414.1492749,8154.5,60.5037735,56.26044403,0.045175073
33007,0,0.015138487,17.60100542,1.400643508,830.0942213,0.033582717,0.015138487,6.398258784,2.056872131,44.20589207,0.713957545,1162.666082,76802,137.5101218,181.7160139,0.033582717
33008,0,0.017229743,17.80887315,1.417185096,729.3417499,0.009418515,0.017229743,8.648205317,-2.35163966,-44.63738036,0.70562413,1033.612258,59990,164.1549242,119.5175438,0.009418515
33009,0,0.036307486,17.7058535,1.408987053,346.1096347,0.013335837,0.036307486,6.054846664,2.919918078,26.20385189,0.709729729,487.6639943,13431.5,54.33724541,80.5410973,0.013335837
33010,0,0.012401875,17.82294379,1.418304802,1013.263771,0.010209835,0.012401875,6.356062782,2.348421277,61.00098981,0.705067062,1437.116872,115879,165.1007529,226.1017427,0.010209835
33011,0,0.01557515,20.18443149,1.606226023,806.8217933,0.027342401,0.01557515,6.598157892,2.616700934,55.77338169,0.622577387,1295.93816,83205.5,140.6357042,196.4090859,0.027342401
33012,0,0.028046151,20.46776894,1.628773301,448.0604416,0.02742006,0.028046151,8.528789527,-1.686232538,-21.0867131,0.613958984,729.7888843,26021,106.6544108,85.56769774,0.02742006
33013,0,0.032555459,26.24208122,2.088278471,385.9988818,0.053820551,0.032555459,8.695123703,0.206615453,2.151724322,0.478863338,806.0731548,24760,90.55232249,92.70404682,0.053820551
33014,0,0.066487378,17.6844959,1.40728747,189.0038536,0.023019202,0.066487378,6.255745605,1.915831748,9.968409491,0.710586871,265.9827548,4000.5,32.54974448,42.51815397,0.023019202
33015,0,0.013789622,19.70248702,1.567874101,911.291902,0.007321642,0.013789622,6.358485642,3.22106471,75.55606428,0.637806313,1428.790971,103613.5,149.1501082,224.7061725,0.007321642
33016,0,0.016688644,24.76532221,1.970761723,752.9893274,0.030438343,0.016688644,7.576984867,1.49729328,32.31627594,0.507418014,1483.962544,88920.5,163.5350515,195.8513275,0.030438343
33017,1,0.031881289,21.47484961,1.708914233,394.16131,0.03151741,0.031881289,7.174825272,0.881684398,10.27422692,0.585166874,673.5878729,21128,83.60790223,93.88212915,0.03151741
33018,0,0.042761149,16.58555334,1.319836399,293.8735472,0.015899864,0.042761149,7.737076408,-1.181447854,-9.03449601,0.757669663,387.8650043,9070.5,59.16518929,50.13069328,0.015899864
33019,0,0.019411658,22.31049994,1.775413174,647.3620589,0.013955136,0.019411658,9.539066892,-2.679482604,-47.06455222,0.563249172,1149.335128,59208.5,167.5517173,120.4871651,0.013955136
33020,0,0.019203304,21.55663669,1.715422643,654.3858654,0.041223289,0.019203304,8.377403414,-0.739068544,-12.96527232,0.582946718,1122.54833,58456,146.96244,133.9971677,0.041223289
33021,0,0.015452988,19.08651214,1.518856377,813.2000729,0.01850755,0.015452988,7.865098652,-0.399200889,-8.396908189,0.658390099,1235.134117,79928.5,165.4367841,157.0398759,0.01850755
33022,0,0.046507262,57.3824107,4.566347155,270.2023328,1.779951617,0.046507262,6.450328251,7.403008795,102.2186329,0.218993424,1233.837654,26530,89.06429185,191.2829248,1.779951617
33023,1,0.021825339,39.88440216,3.173899878,575.7697796,0.192927666,0.021825339,9.176536801,1.178648748,22.66677807,0.3150698,1827.435633,83730,176.4754117,199.1421898,0.192927666
33024,1,0.053543956,26.35161934,2.096995238,234.6926051,0.197081648,0.053543956,5.836481822,5.603603265,41.30321308,0.476872804,492.1492753,9191.5,43.01972158,84.32293466,0.197081648
33025,0,0.013753486,18.44388644,1.467717848,913.6862464,0.022717317,0.013753486,7.134381682,0.792556157,18.79351066,0.681329863,1341.033611,97505,169.1742308,187.9677414,0.022717317
33026,0,0.025178133,19.06347783,1.517023364,499.0985902,0.015964529,0.025178133,8.417085569,-1.713073332,-22.98571546,0.659185629,757.1442224,30071.5,112.9389678,89.95325237,0.015964529
33027,1,0.054024907,22.97885098,1.82859886,232.6032804,0.066250292,0.054024907,8.202265309,-0.341491505,-2.252760755,0.546866796,425.3380935,7873,54.10893432,51.85617357,0.066250292
33028,0,0.034945878,16.00340442,1.273510459,359.5952128,0.002847336,0.034945878,6.920195626,-0.149102605,-1.457217901,0.785231085,457.9482647,13104.5,67.63284204,66.17562414,0.002847336
33029,1,0.03340088,18.97332893,1.509849543,376.228726,0.015320735,0.03340088,5.691127748,4.176652238,42.24702655,0.662317649,568.04877,17007,57.56601493,99.81304148,0.015320735
33030,0,0.019628024,17.20837863,1.369399261,640.2259597,0.030220028,0.019628024,6.999820677,0.433969963,7.311825191,0.730247218,876.7249558,44667,117.9378057,125.2496309,0.030220028
33031,0,0.02435651,23.08829153,1.837307862,515.9347756,0.01433509,0.02435651,8.07083195,0.384084181,5.335505196,0.544274599,947.9310197,38919,112.1159577,117.4514629,0.01433509
33032,0,0.017602659,22.94496943,1.825902652,713.8904728,0.013250815,0.017602659,5.023448752,8.988862418,166.4570485,0.547674324,1303.494508,74051,93.02494727,259.4819957,0.013250815
33033,0,0.030313536,17.14549137,1.364394852,414.5465064,0.015642914,0.030313536,8.254593839,-1.84368758,-19.70541229,0.732925662,565.6051191,18658.5,88.2254546,68.52004231,0.015642914
33034,1,0.025062027,24.22538896,1.927795201,501.4107884,0.021493891,0.025062027,7.594790413,2.241840857,29.00662251,0.5187273,966.6173115,38569,98.26710842,127.2737309,0.021493891
33035,0,0.014639446,18.77224516,1.493847805,858.39112,0.01984091,0.014639446,7.783600519,-0.457426024,-10.28619236,0.669412236,1282.305691,87592.5,175.0307328,164.7445405,0.01984091
33036,0,0.0217398,21.40372855,1.7032546,578.0352457,0.029925683,0.0217398,8.540215321,-1.584051857,-26.25213846,0.587111287,984.541191,45287.5,141.5350855,115.2829471,0.029925683
33037,1,0.033943112,28.93989981,2.302964054,370.2185734,0.189425203,0.033943112,8.154073209,-0.11813172,-1.537094313,0.434223017,852.6000665,25118.5,106.0983418,104.5612475,0.189425203
33038,1,0.032456297,58.8962227,4.686812486,387.1781934,0.593823905,0.032456297,12.69603195,-3.360002661,-51.43963474,0.213364627,1814.631591,55910,194.3686694,142.9290346,0.593823905
33039,0,0.023421757,19.48057807,1.550215147,536.5255335,0.01755053,0.023421757,9.849352446,-3.745883645,-51.82654375,0.645071751,831.7300091,35511,136.2716901,84.44514639,0.01755053
33040,0,0.022243036,18.33528601,1.459075701,564.9575247,0.016082798,0.022243036,8.583633512,-1.96726121,-28.55384182,0.685365399,824.3157963,37059.5,124.5872751,96.03343329,0.016082798
33041,0,0.046509604,19.14165503,1.523244508,270.1887232,0.137349874,0.046509604,6.080295157,2.703722349,20.83440377,0.656493422,411.5634888,8849,46.85367357,67.68807734,0.137349874
33042,1,0.066667321,32.35619022,2.574823806,188.4937105,0.177285555,0.066667321,6.337251801,7.185256766,40.69381845,0.388376089,485.3380933,7280,35.89112855,76.584947,0.177285555
33043,0,0.016532789,17.93393181,1.427136948,760.0877707,0.02534238,0.016532789,7.887213962,-0.88367276,-17.35319921,0.700703602,1084.749341,65612,154.8858371,137.5326378,0.02534238
33044,0,0.043579717,15.69776924,1.249188785,288.3536538,0.007459574,0.043579717,6.763411444,0.474637176,3.492432194,0.800519514,360.2081505,8265.5,49.76592027,53.25835246,0.007459574
33045,0,0.0196339,22.14813698,1.76249274,640.0343583,0.01806535,0.0196339,5.853111251,5.824146105,96.12475717,0.567378224,1128.05591,57454.5,96.60281311,192.7275703,0.01806535
33046,0,0.027714837,17.25295171,1.372946274,453.4167278,0.006955424,0.027714837,5.964363917,2.950934322,34.54702184,0.728360621,622.5168068,22461.5,69.82568503,104.3727069,0.006955424
33047,1,0.019315042,20.15272839,1.60370317,650.6002089,0.011527915,0.019315042,5.989281877,4.24667239,72.27429346,0.62355679,1043.369617,54018.5,101.9318366,174.20613,0.011527915
33048,0,0.046556443,17.90140253,1.42454835,269.9168941,0.015150077,0.046556443,6.60877275,1.824207753,12.58576576,0.701976875,384.5096663,8259,45.5959392,58.18170497,0.015150077
33049,0,0.021749272,22.34928859,1.778499877,577.7834944,0.022760192,0.021749272,5.95351315,5.428671208,82.32155717,0.562271616,1027.587874,47247,90.28037513,172.6019323,0.022760192
33050,1,0.027320937,36.59577457,2.91219921,459.9538584,0.133319655,0.027320937,13.08261004,-5.428774933,-72.62124423,0.343383103,1339.477263,49027.5,175.0073323,102.386088,0.133319655
33051,1,0.027809349,31.21087145,2.483682235,451.8757592,0.059078751,0.027809349,9.019650335,1.204759237,14.66180368,0.402627996,1122.315795,40357.5,109.7682744,124.4300781,0.059078751
33052,0,0.016619973,15.17516762,1.207601469,756.1005224,0.008771603,0.016619973,6.357704842,1.052337119,20.39562561,0.828087763,913.0681019,54938,123.2203686,143.6159942,0.008771603
33053,0,0.016183327,17.69082578,1.407791186,776.50107,0.014031988,0.016183327,7.113661332,0.548532955,11.00111436,0.710332619,1093.151362,67548,142.6681863,153.6693007,0.014031988
33054,0,0.01609292,19.34052201,1.53906984,780.863306,0.029852912,0.01609292,7.278625421,0.647930809,13.49671444,0.649743094,1201.803163,74679,151.6173138,165.1140282,0.029852912
33055,1,0.053011699,42.90955831,3.414634155,237.0490065,0.648865663,0.053011699,6.219578867,8.915493325,76.66236674,0.292857142,809.4356341,15269,53.4807911,130.1431578,0.648865663
33056,0,0.018741459,30.24125888,2.406522918,670.5118578,0.060082594,0.018741459,7.813151108,3.098302894,58.64236644,0.415537285,1613.602153,86098,147.881497,206.5238635,0.060082594
33057,0,0.021956028,17.5877381,1.399587728,572.3426271,0.012543107,0.021956028,6.004669028,2.996408231,44.40927018,0.714496119,801.0437171,36484,88.99420525,133.4034754,0.012543107
33058,0,0.0307316,22.69090516,1.80568486,408.9071364,0.04842846,0.0307316,7.557488705,0.397083685,4.877017854,0.553806493,738.3574252,24026,92.821762,97.69877985,0.04842846
33059,0,0.017312827,17.0337315,1.355501284,725.8416464,0.017646941,0.017312827,7.523317297,-0.498729312,-9.284883832,0.737734455,983.8792833,56829.5,140.0622051,130.7773213,0.017646941
33060,0,0.030646087,16.12388819,1.283098253,410.0481222,0.023899909,0.030646087,7.274973383,-0.46454144,-4.933022967,0.779363542,526.1320294,17168,77.25384144,72.32081847,0.023899909
33061,1,0.016107721,25.45445233,2.025600956,780.1457911,0.025583194,0.016107721,8.401867479,0.89855918,18.17178748,0.493680652,1580.26406,98106,169.9130715,188.084859,0.025583194
33062,0,0.014733633,20.66340584,1.64434159,852.9037271,0.030148016,0.014733633,6.897649263,2.249197766,49.99737161,0.608146146,1402.465071,95188,153.3277059,203.3250775,0.030148016
33063,1,0.02210583,37.24332156,2.963729362,568.464094,0.280863495,0.02210583,9.032204987,1.203354948,21.92956103,0.337412725,1684.773726,76214,164.6000548,186.5296158,0.280863495
33064,0,0.063847655,17.33337586,1.379346224,196.8180455,0.043877582,0.063847655,7.702517945,-1.006850691,-5.300010086,0.724981141,271.4802279,4252,40.54565701,35.24564693,0.043877582
33065,0,0.060652786,16.9903549,1.352049484,207.1853831,0.063106777,0.060652786,6.746523894,0.974769224,5.24183572,0.7396179,280.1248902,4618.5,36.27953063,41.52136635,0.063106777
33066,0,0.019758822,22.72621791,1.808494959,635.987838,0.041584189,0.019758822,7.320375028,2.004124985,33.77007545,0.55294597,1150.180799,58211,123.3503992,157.1204747,0.041584189
33067,0,0.029104686,17.18095593,1.367217032,431.7645128,0.004591678,0.029104686,6.599151801,0.630291585,7.798892496,0.731412772,590.3157958,20282.5,81.65439083,89.45328333,0.004591678
33068,1,0.070197557,36.5684398,2.910023977,179.0143575,0.563218621,0.070197557,7.05913409,3.09999756,22.51841215,0.34363978,520.9360726,7421,51.27761806,73.79603022,0.563218621
33069,0,0.025504441,21.4240949,1.704875302,492.7130321,0.011474492,0.025504441,5.728687164,5.438484942,71.41119209,0.586553162,840.0142794,32936,75.22175457,146.6329467,0.011474492
33070,0,0.069780019,17.4367882,1.387575517,180.0855134,0.044615365,0.069780019,7.245020781,-0.383334436,-1.92682709,0.720681497,249.8822494,3581,36.41703173,34.49020464,0.044615365
33071,0,0.015100078,20.46844087,1.628826771,832.2056813,0.020220368,0.015100078,6.78305149,2.594777314,55.29403119,0.613938829,1355.518893,89769,144.545067,199.8390982,0.020220368
33072,0,0.031289693,16.7083797,1.32961061,401.6137439,0.00596468,0.031289693,6.858640067,0.315852537,3.427584769,0.752099895,533.989895,17066,74.42894214,77.85652691,0.00596468
33073,1,0.021642323,15.80535717,1.257750361,580.6387126,0.014365313,0.021642323,7.222093585,-0.419712812,-6.239195803,0.795070334,730.2985502,33744,107.3592577,101.1200619,0.014365313
33074,1,0.021751811,18.10309533,1.440598554,577.7160602,0.004184242,0.021751811,6.619119837,1.209809762,19.42995828,0.69415591,832.2569207,38261.5,106.3053269,125.7352852,0.004184242
33075,0,0.040384314,17.8957873,1.424101505,311.1695909,0.014489881,0.040384314,6.943320947,0.489172511,4.200474589,0.702197137,443.1370827,10973,59.62159068,63.82206527,0.014489881
33077,0,0.025399064,22.91181374,1.823264206,494.7572337,0.006789504,0.025399064,5.245761842,8.23499483,105.0466604,0.548466863,902.0731549,35516,66.91561734,171.9622778,0.006789504
33078,0,0.032570758,16.79173194,1.336243571,385.817567,0.049248814,0.032570758,8.26094161,-2.08407555,-21.05636249,0.748366557,515.5462433,15828.5,83.46404767,62.40768518,0.049248814
33079,0,0.017808669,31.23185139,2.485351765,705.632222,0.075797711,0.017808669,7.212442214,5.202593244,101.895694,0.402357531,1753.744288,98477,141.2597084,243.1554023,0.075797711
33080,0,0.015862287,21.16926201,1.684596345,792.2168293,0.018680821,0.015862287,6.033285067,4.365205702,92.85824591,0.593614015,1334.565575,84134.5,128.3422378,221.2004837,0.018680821
33081,1,0.013248449,16.86172586,1.34181351,948.5163819,0.005935159,0.013248449,6.462715253,1.641216077,39.88338265,0.745260047,1272.732096,96066.5,157.0511945,196.9345772,0.005935159
33082,0,0.015517745,19.50724011,1.552336845,809.806513,0.012755703,0.015517745,7.449218981,0.42227226,9.052989697,0.644190083,1257.092487,81010,159.7019483,168.754938,0.012755703
33083,0,0.01815556,18.59048332,1.479383657,692.1500035,0.026013584,0.01815556,7.850383129,-0.523039345,-9.310606695,0.675957176,1023.955404,56399,139.7444195,130.4338128,0.026013584
33084,0,0.026354995,44.5698306,3.546754426,476.8117312,0.152370995,0.026354995,10.29192518,1.163217711,16.68560375,0.281947911,1691.134118,64167.5,147.6309928,164.3165966,0.152370995
33085,0,0.032356287,21.39138334,1.702272199,388.3749251,0.021230555,0.032356287,9.463164385,-2.673528702,-27.50946751,0.587450115,661.119838,20432.5,97.37191638,69.86244887,0.021230555
33086,0,0.014922856,15.94305052,1.268707649,842.0888501,0.006329486,0.014922856,7.634244778,-1.104893371,-23.68120077,0.78820365,1068.364565,71592.5,163.6249144,139.9437137,0.006329486
33087,0,0.019596133,24.7015354,1.965685731,641.2678614,0.035393928,0.019596133,7.197941309,3.136035346,53.1445497,0.50872832,1260.531085,64325.5,121.9792851,175.1238348,0.035393928
33088,0,0.012736068,20.62021243,1.640904368,986.675874,0.04469202,0.012736068,6.491211572,3.151635328,81.51972465,0.609420037,1619.040751,127122.5,167.9007007,249.4204254,0.04469202
33089,1,0.025534288,28.96607245,2.305046806,492.1371023,0.074167159,0.025534288,9.115967643,0.120561769,1.624291141,0.43383067,1134.399056,44426.5,122.8165911,124.4408822,0.074167159
33090,0,0.021528371,20.60359187,1.639581746,583.7121081,0.038495245,0.021528371,6.979712093,1.36878384,22.48127288,0.609911645,957.0437171,44455,114.6366633,137.1179362,0.038495245
33091,0,0.070061933,15.84274703,1.260725751,179.3608881,0.010707773,0.070061933,7.956339067,-1.836076826,-8.526207629,0.79319392,226.1248903,3227.5,36.94692832,28.42072069,0.010707773
33092,0,0.03338955,49.22952103,3.917560809,376.356393,0.373280681,0.03338955,12.46742472,-3.126200322,-39.57776707,0.255260875,1474.399055,44157.5,157.83788,118.260113,0.373280681
33093,0,0.027105106,25.08881821,1.996504718,463.6163644,0.05026163,0.027105106,9.613806305,-1.989595388,-25.12485669,0.50087535,925.6122586,34149,121.4043353,96.27947862,0.05026163
33094,0,0.024726815,17.29052166,1.375935996,508.2082128,0.008179509,0.024726815,6.345088496,2.037194517,26.78381314,0.726777992,699.2619734,28279.5,83.42142258,110.2052357,0.008179509
33095,0,0.016617094,20.81037364,1.656036916,756.2315233,0.02654604,0.016617094,8.023999932,-0.34532469,-7.018999392,0.603851273,1252.34732,75365,163.0941901,156.0751907,0.02654604
33097,0,0.04319417,27.14646379,2.16024695,290.9274688,0.085113232,0.04319417,8.772621457,0.14800367,1.188600571,0.462910039,628.475177,14550,70.45192104,71.64052161,0.085113232
33098,0,0.038989922,16.67066724,1.326609548,322.2979131,0.019465083,0.038989922,7.175551158,0.001638504,0.013603116,0.753801298,427.5634888,10966,59.57254984,59.58615295,0.019465083
33099,1,0.01287845,19.75376567,1.571954725,975.7673128,0.037482664,0.01287845,6.950716042,1.700408367,43.3747943,0.636150637,1533.862038,119103,177.3020437,220.676838,0.037482664
33100,0,0.03726624,46.77386368,3.722145806,337.2052151,0.425195395,0.03726624,9.037321829,1.645491245,21.39231883,0.268662232,1255.126977,33680,117.490306,138.8826248,0.425195395
33101,0,0.021365052,23.00517439,1.830693611,588.1741107,0.09364473,0.021365052,7.878152032,0.14147669,2.411170057,0.54624105,1076.766586,50398.5,134.2663886,136.6775586,0.09364473
33102,0,0.019098698,20.87650723,1.66129966,657.970006,0.026130962,0.019098698,7.90559679,0.069384838,1.202968628,0.601938364,1093.085347,57233.5,137.0643091,138.2672778,0.026130962
33103,1,0.021351956,17.43726586,1.387613528,588.5348655,0.014316284,0.021351956,6.812737555,1.053942211,16.05995742,0.720661755,816.6589411,38247.5,103.8124044,119.8723618,0.014316284
33104,0,0.021719719,20.18436791,1.606220963,578.5696767,0.052119756,0.021719719,6.851787175,1.047190393,17.98091806,0.622579348,929.3107432,42786.5,117.6494977,135.6304158,0.052119756
33105,0,0.041830012,17.50974698,1.393381392,300.4151834,0.025529013,0.041830012,7.005366089,0.44846195,3.595069419,0.717678595,418.5929264,10007,56.15811422,59.75318364,0.025529013
